-3.14159,0.0,0
-3.13285,1.826,0
-3.12412,1.827,0
-3.11538,0.0,0
-3.10664,1.828,0
-3.0979,1.829,0
-3.08916,1.829,0
-3.08042,0.0,0
-3.07168,1.831,0
-3.06294,1.833,0
-3.0542,0.0,0
-3.04547,1.836,0
-3.03673,1.84,0
-3.02799,1.844,0
-3.01925,0.0,0
-3.01051,1.846,0
-3.00177,1.849,0
-2.99303,0.0,0
-2.98429,1.853,0
-2.97556,1.887,0
-2.96682,0.0,0
-2.95808,1.859,0
-2.94934,1.862,0
-2.9406,1.87,0
-2.93186,0.0,0
-2.92312,1.873,0
-2.91438,1.881,0
-2.90565,0.0,0
-2.89691,1.886,0
-2.88817,1.894,0
-2.87943,1.898,0
-2.87069,0.0,0
-2.86195,1.906,0
-2.85321,1.914,0
-2.84447,0.0,0
-2.83574,1.922,0
-2.827,1.929,0
-2.81826,1.936,0
-2.80952,0.0,0
-2.80078,1.946,0
-2.79204,1.955,0
-2.7833,0.0,0
-2.77456,1.964,0
-2.76583,1.972,0
-2.75709,1.984,0
-2.74835,0.0,0
-2.73961,1.995,0
-2.73087,2.003,0
-2.72213,0.0,0
-2.71339,2.016,0
-2.70465,2.027,0
-2.69591,0.0,0
-2.68718,2.04,0
-2.67844,2.051,0
-2.6697,2.063,0
-2.66096,0.0,0
-2.65222,2.079,0
-2.64348,2.089,0
-2.63474,0.0,0
-2.626,2.104,0
-2.61727,2.119,0
-2.60853,2.132,0
-2.59979,0.0,0
-2.59105,2.15,0
-2.58231,0.0,0
-2.57357,0.0,0
-2.56483,2.059,0
-2.55609,2.037,0
-2.54736,2.032,0
-2.53862,0.0,0
-2.52988,2.034,0
-2.52114,2.032,0
-2.5124,0.0,0
-2.50366,2.039,0
-2.49492,2.043,0
-2.48618,2.087,0
-2.47745,0.0,0
-2.46871,2.099,0
-2.45997,2.116,0
-2.45123,0.0,0
-2.44249,2.119,0
-2.43375,2.11,0
-2.42501,0.0,0
-2.41627,0.0,0
-2.40753,2.214,0
-2.3988,2.237,0
-2.39006,0.0,0
-2.38132,0.0,0
-2.37258,2.396,0
-2.36384,0.0,0
-2.3551,2.399,0
-2.34636,2.413,0
-2.33762,2.375,0
-2.32889,0.0,0
-2.32015,2.363,0
-2.31141,2.382,0
-2.30267,0.0,0
-2.29393,2.438,0
-2.28519,0.0,0
-2.27645,0.0,0
-2.26771,0.0,0
-2.25898,2.914,0
-2.25024,2.965,0
-2.2415,0.0,0
-2.23276,3.008,0
-2.22402,3.023,0
-2.21528,0.0,0
-2.20654,2.993,0
-2.1978,2.982,0
-2.18907,2.954,0
-2.18033,0.0,0
-2.17159,2.929,0
-2.16285,2.902,0
-2.15411,2.881,0
-2.14537,0.0,0
-2.13663,2.86,0
-2.12789,0.0,0
-2.11915,2.192,0
-2.11042,0.0,0
-2.10168,2.175,0
-2.09294,2.137,0
-2.0842,0.0,0
-2.07546,2.112,0
-2.06672,2.122,0
-2.05798,2.132,0
-2.04924,0.0,0
-2.04051,2.142,0
-2.03177,2.142,0
-2.02303,0.0,0
-2.01429,0.0,0
-2.00555,2.014,0
-1.99681,0.0,0
-1.98807,0.0,0
-1.97933,1.923,0
-1.9706,1.886,0
-1.96186,0.0,0
-1.95312,0.0,0
-1.94438,1.625,0
-1.93564,1.622,0
-1.9269,0.0,0
-1.91816,1.247,0
-1.90942,0.0,0
-1.90069,1.211,0
-1.89195,1.195,0
-1.88321,1.186,0
-1.87447,0.0,0
-1.86573,1.186,0
-1.85699,1.188,0
-1.84825,0.0,0
-1.83951,1.195,0
-1.83078,1.216,0
-1.82204,1.213,0
-1.8133,0.0,0
-1.80456,1.2,0
-1.79582,0.0,0
-1.78708,0.0,0
-1.77834,0.0,0
-1.7696,0.0,0
-1.76086,0.0,0
-1.75213,0.0,0
-1.74339,0.0,0
-1.73465,0.0,0
-1.72591,0.0,0
-1.71717,0.0,0
-1.70843,0.0,0
-1.69969,1.661,0
-1.69095,1.664,0
-1.68222,1.686,0
-1.67348,0.0,0
-1.66474,1.696,0
-1.656,0.0,0
-1.64726,0.0,0
-1.63852,1.754,0
-1.62978,1.765,0
-1.62104,1.776,0
-1.61231,0.0,0
-1.60357,1.776,0
-1.59483,0.0,0
-1.58609,0.0,0
-1.57735,0.0,0
-1.56861,1.787,0
-1.55987,0.0,0
-1.55113,0.0,0
-1.5424,2.432,0
-1.53366,0.0,0
-1.52492,2.425,0
-1.51618,2.424,0
-1.50744,2.428,0
-1.4987,0.0,0
-1.48996,2.428,0
-1.48122,2.43,0
-1.47248,2.436,0
-1.46375,0.0,0
-1.45501,0.0,0
-1.44627,0.0,0
-1.43753,2.013,0
-1.42879,0.0,0
-1.42005,0.0,0
-1.41131,2.213,0
-1.40257,0.0,0
-1.39384,2.217,0
-1.3851,2.229,0
-1.37636,0.0,0
-1.36762,2.23,0
-1.35888,0.0,0
-1.35014,1.644,0
-1.3414,1.635,0
-1.33266,0.0,0
-1.32393,0.0,0
-1.31519,2.077,0
-1.30645,0.0,0
-1.29771,2.058,0
-1.28897,0.0,0
-1.28023,0.0,0
-1.27149,0.0,0
-1.26275,0.0,0
-1.25402,0.0,0
-1.24528,0.0,0
-1.23654,0.0,0
-1.2278,2.47,0
-1.21906,0.0,0
-1.21032,0.0,0
-1.20158,2.617,0
-1.19284,0.0,0
-1.18411,2.632,0
-1.17537,2.645,0
-1.16663,2.66,0
-1.15789,0.0,0
-1.14915,2.674,0
-1.14041,0.0,0
-1.13167,0.0,0
-1.12293,0.0,0
-1.11419,2.728,0
-1.10546,2.739,0
-1.09672,0.0,0
-1.08798,2.759,0
-1.07924,2.78,0
-1.0705,0.0,0
-1.06176,2.796,0
-1.05302,2.819,0
-1.04428,0.0,0
-1.03555,2.839,0
-1.02681,2.86,0
-1.01807,2.882,0
-1.00933,0.0,0
-1.00059,2.904,0
-0.991852,2.929,0
-0.983113,0.0,0
-0.974374,2.95,0
-0.965636,2.971,0
-0.956897,0.0,0
-0.948158,1.974,0
-0.939419,0.0,0
-0.93068,1.969,0
-0.921942,1.98,0
-0.913203,0.0,0
-0.904464,1.991,0
-0.895725,2.003,0
-0.886986,2.016,0
-0.878248,0.0,0
-0.869509,2.029,0
-0.86077,2.04,0
-0.852031,0.0,0
-0.843292,2.054,0
-0.834554,0.0,0
-0.825815,0.0,0
-0.817076,0.0,0
-0.808337,1.578,0
-0.799599,1.565,0
-0.79086,1.568,0
-0.782121,0.0,0
-0.773382,1.581,0
-0.764643,1.597,0
-0.755905,0.0,0
-0.747166,1.612,0
-0.738427,1.631,0
-0.729688,1.649,0
-0.72095,0.0,0
-0.712211,0.0,0
-0.703472,0.0,0
-0.694733,1.141,0
-0.685994,1.123,0
-0.677256,0.0,0
-0.668517,1.111,0
-0.659778,0.0,0
